t,signal_1,signal_2,signal_3,signal_4,signal_5,signal_6,signal_7,signal_8,signal_9,signal_10,signal_11,signal_12,signal_13,signal_14,signal_15,signal_16,signal_17,signal_18,signal_19,signal_20,signal_21,signal_22,signal_23,signal_24,signal_25,signal_26,signal_27,signal_28,signal_29,signal_30,signal_31,signal_32,signal_33,signal_34,signal_35,signal_36,signal_37,signal_38,signal_39,signal_40,signal_41,signal_42,signal_43,signal_44,signal_45,signal_46,signal_47,signal_48,signal_49,signal_50
9.418e-06,0.012,0.008,0.0,0.012,0.0,0.008,0.0,0.0,0.0,0.012,0.004,0.004,0.0,0.012,0.004,0.004,0.0,0.0,0.0,-0.004,0.016,0.016,0.012,0.016,0.004,0.016,0.016,0.0,0.016,0.012,0.016,-0.004,0.012,0.0,0.016,0.004,0.016,0.008,-0.004,-0.004,0.0,0.008,0.0,0.012,-0.004,0.004,0.008,0.0,0.0,0.004
9.420000000000001e-06,0.012,0.008,0.0,0.012,0.0,0.008,0.0,0.0,0.0,0.012,0.004,0.0,0.0,0.012,0.004,0.004,0.0,0.0,0.0,-0.004,0.016,0.016,0.012,0.016,0.004,0.016,0.016,0.0,0.016,0.012,0.016,-0.004,0.012,0.0,0.016,0.004,0.016,0.008,-0.004,-0.004,0.0,0.008,-0.004,0.012,-0.004,0.004,0.008,0.0,0.0,0.004
9.422e-06,0.012,0.012,0.0,0.012,0.0,0.008,0.0,-0.004,0.0,0.012,0.004,0.0,0.0,0.012,0.004,0.004,0.0,0.0,0.0,-0.004,0.016,0.016,0.012,0.02,0.004,0.016,0.016,0.0,0.016,0.012,0.012,-0.004,0.012,0.0,0.016,0.004,0.016,0.008,-0.004,-0.004,0.0,0.008,-0.004,0.012,-0.004,0.004,0.012,0.0,0.0,0.004
9.424e-06,0.008,0.012,0.0,0.012,0.0,0.008,0.0,-0.004,0.0,0.012,0.004,0.004,0.0,0.012,0.004,0.004,0.0,0.0,0.0,-0.004,0.016,0.016,0.012,0.016,0.004,0.016,0.016,0.0,0.016,0.008,0.012,-0.004,0.012,0.0,0.016,0.004,0.016,0.008,-0.004,-0.004,0.0,0.004,-0.004,0.012,-0.004,0.004,0.008,0.0,0.0,0.0
9.426000000000001e-06,0.012,0.008,0.0,0.012,0.0,0.008,0.0,-0.004,0.0,0.012,0.004,0.0,0.0,0.012,0.004,0.004,-0.004,0.0,0.0,-0.004,0.016,0.016,0.012,0.016,0.004,0.016,0.016,0.0,0.016,0.008,0.012,-0.008,0.012,0.0,0.012,0.004,0.016,0.004,-0.004,-0.004,0.0,0.004,-0.004,0.012,-0.004,0.004,0.008,0.0,-0.004,0.0
9.428000000000002e-06,0.012,0.008,0.0,0.012,0.0,0.008,0.0,-0.004,0.0,0.012,0.0,0.0,-0.004,0.012,0.0,0.004,-0.004,0.0,0.0,-0.004,0.012,0.016,0.012,0.016,0.004,0.016,0.016,0.0,0.016,0.008,0.012,-0.008,0.012,0.0,0.012,0.004,0.016,0.004,-0.004,-0.004,0.0,0.004,-0.004,0.012,-0.004,0.004,0.008,0.0,-0.004,0.004
9.430000000000001e-06,0.008,0.008,-0.004,0.012,0.0,0.008,0.0,-0.004,0.0,0.012,0.0,0.0,-0.004,0.012,0.004,0.004,-0.004,-0.004,0.0,-0.004,0.012,0.012,0.012,0.016,0.004,0.016,0.016,0.0,0.016,0.008,0.012,-0.008,0.012,0.0,0.012,0.004,0.016,0.004,-0.004,-0.004,0.0,0.004,-0.004,0.012,0.0,0.004,0.008,0.0,-0.004,0.0
9.432e-06,0.012,0.008,0.0,0.012,0.0,0.008,-0.004,-0.004,0.0,0.012,0.0,0.0,-0.004,0.012,0.004,0.004,-0.004,-0.004,0.0,-0.004,0.012,0.012,0.008,0.016,0.004,0.016,0.016,0.0,0.016,0.008,0.012,-0.008,0.012,0.0,0.012,0.004,0.012,0.004,-0.004,-0.004,0.0,0.004,-0.004,0.012,0.0,0.004,0.012,0.0,-0.004,0.0
9.434000000000001e-06,0.008,0.008,-0.004,0.012,0.0,0.008,0.0,-0.004,0.0,0.012,0.0,0.0,-0.004,0.012,0.004,0.004,-0.004,-0.004,0.0,-0.008,0.012,0.012,0.012,0.016,0.004,0.016,0.016,0.0,0.016,0.008,0.012,-0.008,0.012,-0.004,0.012,0.004,0.012,0.004,-0.004,-0.004,0.0,0.004,-0.004,0.012,0.0,0.004,0.008,0.0,-0.004,0.004
9.436e-06,0.008,0.008,0.0,0.012,0.0,0.008,0.0,-0.004,0.0,0.012,0.0,0.0,0.0,0.012,0.004,0.004,-0.004,-0.004,0.0,-0.004,0.012,0.012,0.008,0.016,0.004,0.016,0.016,0.0,0.012,0.008,0.012,-0.008,0.008,0.0,0.012,0.004,0.012,0.004,-0.004,-0.008,0.0,0.004,-0.008,0.012,0.0,0.004,0.008,0.0,-0.004,0.004
9.438e-06,0.008,0.008,0.0,0.012,0.0,0.008,-0.004,-0.008,0.0,0.008,0.0,0.0,-0.004,0.008,0.004,0.004,-0.008,-0.004,0.0,-0.008,0.012,0.012,0.008,0.016,0.004,0.012,0.012,-0.004,0.012,0.008,0.012,-0.008,0.008,-0.004,0.012,0.004,0.012,0.004,-0.004,-0.008,0.0,0.004,-0.004,0.012,-0.004,0.004,0.008,0.0,-0.004,0.004
9.440000000000001e-06,0.008,0.008,-0.004,0.008,0.0,0.008,0.0,-0.008,0.0,0.008,0.0,0.0,-0.004,0.008,0.004,0.004,-0.004,-0.004,0.0,-0.008,0.008,0.012,0.008,0.012,0.004,0.012,0.012,-0.004,0.012,0.004,0.012,-0.008,0.008,-0.004,0.012,0.004,0.012,0.004,-0.008,-0.008,0.0,0.004,-0.008,0.012,0.0,0.004,0.008,0.0,-0.004,0.004
9.442e-06,0.008,0.008,-0.004,0.008,0.0,0.008,-0.004,-0.008,0.0,0.008,0.0,0.0,-0.004,0.008,0.004,0.004,-0.008,-0.004,0.0,-0.008,0.008,0.012,0.004,0.012,0.004,0.012,0.012,0.0,0.012,0.008,0.012,-0.008,0.008,0.0,0.012,0.004,0.012,0.0,-0.008,-0.008,0.0,0.004,-0.008,0.008,0.0,0.004,0.008,0.0,-0.004,0.004
9.444000000000001e-06,0.008,0.008,0.0,0.008,0.0,0.008,0.0,-0.008,0.0,0.008,0.0,0.0,-0.004,0.008,0.004,0.004,-0.008,-0.004,0.0,-0.008,0.008,0.012,0.004,0.012,0.004,0.012,0.012,0.0,0.012,0.004,0.012,-0.008,0.008,-0.004,0.012,0.004,0.012,0.0,-0.008,-0.008,0.0,0.0,-0.008,0.008,0.0,0.004,0.008,0.0,-0.004,0.004
9.446e-06,0.008,0.008,0.0,0.008,-0.004,0.008,-0.004,-0.008,0.0,0.008,-0.004,0.0,-0.004,0.008,0.004,0.004,-0.008,-0.004,0.0,-0.008,0.008,0.012,0.004,0.012,0.004,0.012,0.012,-0.004,0.012,0.008,0.012,-0.008,0.008,-0.004,0.008,0.004,0.012,0.0,-0.008,-0.008,0.0,0.0,-0.008,0.008,0.0,0.004,0.008,0.0,-0.008,0.004
9.448000000000002e-06,0.008,0.004,0.0,0.008,0.0,0.008,0.0,-0.008,0.0,0.004,-0.004,0.0,-0.004,0.008,0.004,0.004,-0.008,-0.004,0.0,-0.008,0.008,0.012,0.004,0.012,0.004,0.012,0.012,-0.004,0.012,0.004,0.012,-0.012,0.008,-0.004,0.012,0.004,0.012,0.0,-0.008,-0.008,0.0,0.0,-0.008,0.008,0.0,0.004,0.008,0.0,-0.008,0.0
9.450000000000001e-06,0.008,0.004,0.0,0.008,0.0,0.008,-0.004,-0.008,0.0,0.004,-0.004,0.0,-0.004,0.008,0.004,0.0,-0.008,-0.004,0.0,-0.008,0.008,0.008,0.004,0.008,0.004,0.012,0.012,0.0,0.012,0.004,0.012,-0.012,0.008,-0.004,0.012,0.004,0.012,0.0,-0.008,-0.008,0.0,0.0,-0.008,0.008,0.0,0.004,0.008,0.0,-0.008,0.004
9.452e-06,0.008,0.004,0.0,0.008,0.0,0.008,-0.004,-0.008,0.0,0.004,-0.004,0.0,-0.004,0.008,0.004,0.004,-0.008,-0.004,0.0,-0.008,0.004,0.008,0.004,0.008,0.004,0.012,0.012,0.0,0.012,0.004,0.012,-0.012,0.008,-0.004,0.012,0.004,0.012,0.0,-0.008,-0.008,0.0,0.0,-0.008,0.008,0.0,0.004,0.008,0.0,-0.008,0.0
9.454000000000001e-06,0.008,0.004,-0.004,0.008,0.0,0.004,0.0,-0.012,0.0,0.004,-0.004,0.0,-0.004,0.008,0.004,0.004,-0.008,-0.004,0.0,-0.008,0.004,0.008,0.0,0.008,0.004,0.012,0.012,-0.004,0.012,0.004,0.008,-0.012,0.008,-0.004,0.008,0.004,0.008,0.0,-0.008,-0.008,0.0,0.0,-0.008,0.008,0.0,0.004,0.008,0.0,-0.008,0.004
9.456e-06,0.008,0.004,0.0,0.004,0.0,0.008,-0.004,-0.012,0.0,0.004,-0.004,0.0,-0.004,0.008,0.004,0.004,-0.008,-0.004,0.0,-0.008,0.004,0.008,0.0,0.008,0.004,0.008,0.012,-0.004,0.012,0.004,0.008,-0.012,0.008,-0.004,0.008,0.004,0.008,-0.004,-0.008,-0.008,0.0,0.0,-0.008,0.008,0.0,0.004,0.008,0.0,-0.008,0.004
9.458e-06,0.008,0.004,0.0,0.008,0.0,0.008,-0.004,-0.012,0.0,0.004,-0.004,0.0,-0.004,0.004,0.004,0.0,-0.008,-0.004,-0.004,-0.008,0.004,0.008,0.0,0.008,0.004,0.008,0.012,-0.004,0.012,0.004,0.008,-0.012,0.008,-0.004,0.008,0.0,0.008,-0.004,-0.008,-0.008,0.0,0.0,-0.012,0.008,-0.004,0.004,0.008,0.0,-0.008,0.004
9.460000000000001e-06,0.004,0.004,-0.004,0.004,0.0,0.008,-0.004,-0.012,0.0,0.004,-0.004,0.0,-0.004,0.008,0.004,0.0,-0.012,-0.004,0.0,-0.008,0.004,0.008,0.0,0.004,0.004,0.008,0.008,-0.004,0.008,0.0,0.008,-0.012,0.004,-0.004,0.008,0.004,0.008,-0.004,-0.008,-0.008,0.0,-0.004,-0.008,0.008,0.0,0.004,0.008,0.0,-0.008,0.004
9.462000000000002e-06,0.004,0.0,-0.004,0.004,0.0,0.008,0.0,-0.012,0.0,0.0,-0.004,-0.004,-0.004,0.004,0.004,0.004,-0.012,-0.004,0.0,-0.012,0.004,0.008,-0.004,0.004,0.004,0.008,0.008,-0.004,0.012,0.0,0.008,-0.012,0.008,-0.004,0.008,0.004,0.008,-0.004,-0.008,-0.008,0.0,-0.004,-0.012,0.008,0.0,0.004,0.004,0.0,-0.008,0.004
9.464000000000001e-06,0.004,0.0,0.0,0.004,0.0,0.008,0.0,-0.012,0.0,0.0,-0.004,0.0,-0.004,0.008,0.004,0.004,-0.012,-0.008,0.0,-0.008,0.0,0.008,-0.004,0.004,0.004,0.008,0.008,-0.004,0.008,0.0,0.008,-0.012,0.004,-0.004,0.008,0.004,0.004,-0.004,-0.008,-0.012,0.0,-0.004,-0.012,0.008,0.0,0.004,0.008,0.0,-0.012,0.004
9.466e-06,0.004,0.0,-0.004,0.004,0.0,0.008,-0.004,-0.012,0.0,0.0,-0.008,0.0,-0.004,0.004,0.004,0.004,-0.012,-0.008,0.0,-0.012,0.0,0.004,-0.004,0.004,0.004,0.008,0.008,-0.004,0.008,0.0,0.008,-0.012,0.004,-0.004,0.008,0.004,0.004,-0.004,-0.008,-0.012,0.0,-0.004,-0.012,0.008,0.0,0.004,0.008,0.0,-0.008,0.004
9.468000000000002e-06,0.004,0.0,0.0,0.004,0.0,0.008,0.0,-0.012,0.0,0.0,-0.004,0.0,-0.004,0.004,0.004,0.004,-0.012,-0.008,0.0,-0.012,0.0,0.004,-0.004,0.004,0.004,0.008,0.008,-0.004,0.008,0.0,0.008,-0.012,0.004,-0.004,0.004,0.004,0.004,-0.004,-0.008,-0.012,0.0,-0.004,-0.012,0.004,0.0,0.004,0.004,0.0,-0.008,0.0
9.47e-06,0.004,0.0,0.0,0.0,-0.004,0.004,0.0,-0.012,0.0,0.0,-0.008,0.0,-0.004,0.004,0.004,0.0,-0.012,-0.008,0.0,-0.012,0.0,0.004,-0.004,0.0,0.004,0.004,0.008,-0.004,0.008,0.0,0.008,-0.012,0.004,-0.004,0.008,0.004,0.004,-0.004,-0.008,-0.012,0.0,-0.004,-0.012,0.004,0.0,0.004,0.004,0.0,-0.012,0.004
9.472e-06,0.004,0.0,0.0,0.0,0.0,0.008,-0.004,-0.012,0.0,0.0,-0.008,-0.004,-0.004,0.004,0.004,0.0,-0.012,-0.008,0.0,-0.012,0.0,0.004,-0.004,0.0,0.004,0.004,0.008,-0.004,0.008,0.0,0.008,-0.012,0.004,-0.004,0.004,0.004,0.004,-0.008,-0.008,-0.012,0.0,-0.004,-0.012,0.004,0.0,0.004,0.004,0.0,-0.012,0.0
9.474000000000001e-06,0.004,0.0,0.0,0.0,-0.004,0.004,-0.004,-0.012,0.0,-0.004,-0.008,-0.004,-0.004,0.004,0.004,0.004,-0.012,-0.008,0.0,-0.012,0.0,0.004,-0.004,0.0,0.004,0.004,0.008,-0.004,0.008,0.0,0.008,-0.012,0.004,-0.008,0.004,0.004,0.004,-0.008,-0.008,-0.008,0.0,-0.004,-0.012,0.004,0.0,0.004,0.004,-0.004,-0.012,0.004
9.476e-06,0.004,0.0,-0.004,0.0,-0.004,0.004,-0.004,-0.012,0.0,-0.004,-0.008,-0.004,-0.004,0.0,0.004,0.0,-0.012,-0.008,-0.004,-0.012,-0.004,0.0,-0.008,-0.004,0.004,0.004,0.008,-0.004,0.004,-0.004,0.004,-0.012,0.004,-0.008,0.004,0.004,0.004,-0.008,-0.008,-0.012,0.0,-0.004,-0.012,0.004,0.0,0.004,0.004,0.0,-0.012,0.004
9.478000000000001e-06,0.004,-0.004,0.0,0.0,-0.004,0.004,0.0,-0.012,0.0,-0.004,-0.008,-0.004,-0.004,0.0,0.004,0.0,-0.012,-0.008,0.0,-0.012,-0.004,0.0,-0.008,-0.004,0.004,0.004,0.004,-0.004,0.004,-0.004,0.004,-0.016,0.0,-0.004,0.004,0.004,0.004,-0.008,-0.008,-0.012,0.0,-0.008,-0.012,0.004,0.0,0.004,0.004,0.0,-0.012,0.0
9.48e-06,0.004,-0.004,0.0,0.0,-0.004,0.004,-0.004,-0.012,0.0,-0.004,-0.008,-0.004,-0.004,0.0,0.0,0.0,-0.012,-0.008,-0.004,-0.012,-0.004,0.0,-0.008,-0.004,0.004,0.004,0.004,-0.004,0.004,-0.004,0.004,-0.016,0.004,-0.008,0.004,0.004,0.0,-0.008,-0.008,-0.012,0.0,-0.004,-0.012,0.004,0.0,0.004,0.004,0.0,-0.012,0.0
9.482000000000002e-06,0.004,-0.004,0.0,-0.004,0.0,0.004,-0.004,-0.012,0.0,-0.004,-0.008,-0.004,-0.004,0.0,0.004,0.0,-0.012,-0.008,-0.004,-0.012,-0.004,0.0,-0.008,-0.004,0.004,0.004,0.004,-0.004,0.004,-0.004,0.004,-0.016,0.0,-0.004,0.004,0.004,0.0,-0.008,-0.012,-0.012,0.0,-0.008,-0.012,0.004,0.0,0.004,0.004,-0.004,-0.012,0.004
9.484000000000001e-06,0.004,-0.004,-0.004,0.0,-0.004,0.004,-0.004,-0.016,0.0,-0.004,-0.008,-0.004,-0.004,0.0,0.004,0.0,-0.012,-0.008,-0.004,-0.012,-0.008,0.0,-0.008,-0.004,0.004,0.004,0.004,-0.004,0.004,-0.004,0.004,-0.016,0.0,-0.008,0.004,0.004,0.0,-0.012,-0.008,-0.012,0.0,-0.008,-0.012,0.004,0.0,0.004,0.004,0.0,-0.012,0.0
9.486e-06,0.004,-0.004,-0.004,-0.004,-0.004,0.004,-0.004,-0.016,0.0,-0.008,-0.008,-0.004,-0.004,0.0,0.004,0.0,-0.012,-0.008,-0.004,-0.012,-0.008,0.0,-0.012,-0.008,0.004,0.0,0.004,-0.004,0.004,-0.004,0.004,-0.016,0.0,-0.008,0.004,0.004,0.0,-0.012,-0.008,-0.012,0.0,-0.008,-0.012,0.004,0.0,0.004,0.004,-0.004,-0.012,0.0
9.488000000000001e-06,0.004,-0.004,-0.004,-0.004,-0.004,0.004,-0.004,-0.016,0.0,-0.008,-0.012,-0.004,-0.004,0.0,0.004,0.0,-0.012,-0.008,-0.004,-0.012,-0.008,-0.004,-0.012,-0.008,0.004,0.0,0.004,-0.004,0.004,-0.004,0.004,-0.016,0.0,-0.008,0.0,0.0,-0.004,-0.012,-0.012,-0.012,0.0,-0.008,-0.012,0.0,0.0,0.004,0.0,-0.004,-0.012,0.0
9.49e-06,0.0,-0.004,-0.004,-0.004,-0.004,0.004,-0.004,-0.016,0.0,-0.008,-0.008,-0.004,-0.004,-0.004,0.0,0.0,-0.012,-0.008,-0.004,-0.012,-0.008,-0.004,-0.012,-0.008,0.004,-0.004,0.004,-0.004,0.0,-0.004,0.0,-0.016,0.0,-0.008,0.0,0.004,-0.004,-0.012,-0.012,-0.012,0.0,-0.008,-0.012,0.004,0.0,0.004,0.0,-0.004,-0.012,0.0
9.492e-06,0.0,-0.008,-0.004,-0.004,-0.004,0.004,-0.004,-0.016,0.0,-0.008,-0.008,-0.004,-0.004,-0.004,0.004,0.0,-0.012,-0.008,-0.004,-0.016,-0.012,-0.004,-0.012,-0.008,0.004,-0.004,0.004,-0.004,0.0,-0.004,0.0,-0.016,0.0,-0.008,0.0,0.004,-0.004,-0.012,-0.012,-0.012,0.0,-0.012,-0.012,0.0,0.0,0.004,0.0,-0.004,-0.016,0.0
9.494000000000001e-06,0.0,-0.004,-0.004,-0.008,-0.004,0.0,-0.004,-0.016,0.0,-0.008,-0.012,-0.004,-0.008,-0.004,0.0,0.0,-0.012,-0.008,-0.004,-0.016,-0.012,-0.004,-0.012,-0.008,0.004,-0.004,0.004,-0.004,0.0,-0.004,0.0,-0.016,0.0,-0.008,0.0,0.004,-0.004,-0.012,-0.012,-0.012,0.0,-0.012,-0.012,0.0,0.0,0.004,0.0,-0.004,-0.016,0.0
9.496000000000002e-06,0.0,-0.008,-0.004,-0.008,-0.008,0.0,-0.004,-0.016,0.0,-0.012,-0.012,-0.004,-0.008,-0.004,0.0,0.0,-0.012,-0.008,-0.004,-0.016,-0.012,-0.004,-0.016,-0.012,0.004,-0.004,0.0,-0.004,0.0,-0.008,0.0,-0.016,0.0,-0.008,0.0,0.004,-0.004,-0.016,-0.012,-0.012,0.0,-0.012,-0.012,0.0,0.0,0.004,0.0,-0.004,-0.016,0.0
9.498000000000001e-06,0.0,-0.004,-0.004,-0.008,-0.004,0.0,-0.004,-0.02,0.0,-0.012,-0.012,-0.004,-0.008,-0.004,0.0,0.0,-0.016,-0.008,-0.004,-0.016,-0.012,-0.008,-0.016,-0.012,0.004,-0.004,0.0,-0.004,0.0,-0.008,0.0,-0.016,0.0,-0.008,0.0,0.004,-0.004,-0.016,-0.012,-0.012,0.0,-0.012,-0.012,0.0,0.0,0.004,0.0,-0.004,-0.016,0.0
9.5e-06,0.0,-0.008,-0.008,-0.008,-0.008,0.0,-0.004,-0.016,-0.004,-0.012,-0.012,-0.004,-0.008,-0.004,0.0,0.0,-0.016,-0.008,-0.004,-0.016,-0.016,-0.008,-0.016,-0.012,0.004,-0.004,0.0,-0.004,-0.004,-0.008,0.0,-0.016,-0.004,-0.008,0.0,0.0,-0.008,-0.016,-0.012,-0.012,0.0,-0.012,-0.012,0.0,0.0,0.004,0.0,-0.004,-0.016,0.0
9.502000000000002e-06,0.0,-0.008,-0.004,-0.008,-0.008,0.0,-0.004,-0.02,-0.004,-0.012,-0.012,-0.004,-0.008,-0.004,0.0,0.0,-0.016,-0.008,-0.004,-0.016,-0.016,-0.008,-0.016,-0.012,0.0,-0.008,-0.004,-0.004,-0.004,-0.008,0.0,-0.016,-0.004,-0.008,-0.004,0.004,-0.008,-0.016,-0.012,-0.012,-0.004,-0.012,-0.016,0.0,0.0,0.004,0.0,-0.004,-0.016,0.0
9.504e-06,0.0,-0.008,-0.004,-0.008,-0.008,0.0,-0.004,-0.02,-0.004,-0.012,-0.012,-0.008,-0.008,-0.008,0.0,0.0,-0.012,-0.008,-0.004,-0.016,-0.016,-0.008,-0.016,-0.012,0.0,-0.008,0.0,-0.004,-0.004,-0.008,-0.004,-0.016,-0.004,-0.008,-0.004,0.0,-0.008,-0.016,-0.012,-0.012,0.0,-0.012,-0.016,0.0,0.0,0.004,0.0,-0.004,-0.016,0.0
9.506e-06,0.0,-0.008,-0.008,-0.012,-0.008,0.0,-0.008,-0.02,-0.004,-0.012,-0.012,-0.008,-0.008,-0.008,0.0,0.0,-0.016,-0.008,-0.004,-0.016,-0.016,-0.008,-0.016,-0.012,0.0,-0.008,0.0,-0.004,-0.004,-0.008,-0.004,-0.016,-0.004,-0.008,-0.004,0.0,-0.008,-0.016,-0.012,-0.012,0.0,-0.012,-0.016,0.0,0.0,0.004,0.0,-0.004,-0.016,0.0
9.508000000000001e-06,-0.004,-0.008,-0.008,-0.012,-0.008,-0.004,-0.008,-0.02,-0.004,-0.016,-0.012,-0.004,-0.008,-0.008,0.0,-0.004,-0.016,-0.008,-0.008,-0.016,-0.02,-0.012,-0.02,-0.016,0.0,-0.012,-0.004,-0.004,-0.004,-0.008,-0.004,-0.02,-0.004,-0.008,-0.004,0.0,-0.008,-0.02,-0.012,-0.012,-0.004,-0.012,-0.016,-0.004,0.0,0.004,0.0,-0.004,-0.016,0.0
9.51e-06,0.0,-0.012,-0.008,-0.012,-0.008,-0.004,-0.008,-0.02,-0.004,-0.016,-0.012,-0.004,-0.008,-0.008,0.0,-0.004,-0.016,-0.008,-0.004,-0.016,-0.02,-0.012,-0.02,-0.016,0.0,-0.008,-0.004,-0.004,-0.008,-0.008,-0.004,-0.02,-0.004,-0.008,-0.004,0.0,-0.012,-0.02,-0.012,-0.012,-0.004,-0.012,-0.016,-0.004,0.0,0.004,-0.004,-0.004,-0.016,0.0
9.512000000000001e-06,-0.004,-0.012,-0.008,-0.012,-0.008,-0.004,-0.008,-0.024,-0.004,-0.016,-0.012,-0.004,-0.008,-0.008,0.0,-0.004,-0.016,-0.008,-0.004,-0.016,-0.02,-0.012,-0.02,-0.016,0.0,-0.012,-0.004,-0.004,-0.008,-0.012,-0.008,-0.02,-0.004,-0.008,-0.008,0.0,-0.012,-0.02,-0.012,-0.012,-0.004,-0.012,-0.016,-0.004,0.0,0.004,-0.004,-0.004,-0.02,0.0
9.514e-06,-0.004,-0.012,-0.008,-0.012,-0.008,-0.004,-0.008,-0.024,-0.004,-0.016,-0.012,-0.004,-0.008,-0.008,-0.004,-0.004,-0.016,-0.008,-0.004,-0.016,-0.02,-0.012,-0.02,-0.016,0.0,-0.012,-0.004,-0.008,-0.008,-0.012,-0.008,-0.02,-0.008,-0.008,-0.008,0.0,-0.012,-0.02,-0.012,-0.012,-0.004,-0.016,-0.016,-0.004,0.0,0.004,-0.004,-0.004,-0.02,0.0
9.516000000000002e-06,-0.004,-0.012,-0.008,-0.012,-0.008,-0.004,-0.008,-0.02,-0.004,-0.016,-0.016,-0.004,-0.008,-0.008,0.0,-0.004,-0.016,-0.008,-0.004,-0.02,-0.024,-0.012,-0.02,-0.016,0.0,-0.016,-0.004,-0.008,-0.008,-0.012,-0.008,-0.02,-0.008,-0.008,-0.008,0.0,-0.012,-0.02,-0.012,-0.012,0.0,-0.012,-0.016,-0.004,0.0,0.004,-0.004,-0.004,-0.02,0.0
9.518000000000001e-06,-0.004,-0.012,-0.008,-0.016,-0.008,-0.004,-0.008,-0.024,-0.004,-0.016,-0.016,-0.004,-0.008,-0.012,-0.004,-0.004,-0.016,-0.008,-0.004,-0.016,-0.024,-0.012,-0.02,-0.016,0.0,-0.012,-0.008,-0.008,-0.012,-0.012,-0.008,-0.02,-0.008,-0.008,-0.008,0.0,-0.012,-0.02,-0.012,-0.012,-0.004,-0.016,-0.016,-0.004,0.0,0.004,-0.004,-0.004,-0.02,0.0
9.52e-06,-0.004,-0.012,-0.008,-0.016,-0.008,-0.004,-0.008,-0.02,-0.008,-0.02,-0.016,-0.004,-0.008,-0.012,-0.004,-0.004,-0.016,-0.012,-0.004,-0.016,-0.024,-0.016,-0.024,-0.016,0.0,-0.016,-0.008,-0.008,-0.012,-0.012,-0.008,-0.02,-0.008,-0.008,-0.008,0.0,-0.012,-0.02,-0.012,-0.012,-0.004,-0.016,-0.016,-0.004,0.0,0.004,-0.004,-0.004,-0.02,0.0
9.522000000000001e-06,-0.004,-0.012,-0.008,-0.016,-0.012,-0.004,-0.008,-0.024,-0.004,-0.02,-0.016,-0.008,-0.008,-0.012,-0.004,-0.004,-0.016,-0.012,-0.004,-0.016,-0.024,-0.016,-0.024,-0.016,0.0,-0.016,-0.008,-0.008,-0.012,-0.012,-0.012,-0.02,-0.008,-0.008,-0.008,0.0,-0.012,-0.02,-0.016,-0.012,-0.004,-0.016,-0.016,-0.004,0.0,0.004,-0.004,-0.004,-0.02,-0.004
9.524e-06,-0.004,-0.012,-0.008,-0.016,-0.008,-0.004,-0.008,-0.024,-0.008,-0.02,-0.016,-0.008,-0.008,-0.012,-0.004,-0.004,-0.016,-0.012,-0.004,-0.016,-0.024,-0.016,-0.024,-0.016,0.0,-0.016,-0.008,-0.008,-0.012,-0.012,-0.012,-0.02,-0.008,-0.008,-0.012,0.0,-0.016,-0.024,-0.012,-0.012,-0.004,-0.016,-0.016,-0.004,0.0,0.004,-0.004,-0.004,-0.02,0.0
9.526e-06,-0.004,-0.012,-0.008,-0.016,-0.008,-0.004,-0.008,-0.024,-0.008,-0.02,-0.016,-0.008,-0.008,-0.012,-0.004,-0.004,-0.016,-0.012,-0.008,-0.016,-0.028,-0.016,-0.024,-0.02,-0.004,-0.016,-0.008,-0.008,-0.012,-0.012,-0.012,-0.02,-0.008,-0.008,-0.012,-0.004,-0.016,-0.024,-0.012,-0.012,-0.004,-0.016,-0.016,-0.004,0.0,0.0,-0.004,-0.004,-0.02,0.0
9.528000000000001e-06,-0.004,-0.012,-0.012,-0.016,-0.008,-0.008,-0.008,-0.024,-0.008,-0.02,-0.016,-0.008,-0.012,-0.012,-0.004,-0.004,-0.016,-0.012,-0.004,-0.016,-0.028,-0.016,-0.024,-0.02,-0.004,-0.02,-0.012,-0.008,-0.012,-0.012,-0.012,-0.02,-0.008,-0.008,-0.012,-0.004,-0.016,-0.024,-0.016,-0.012,0.0,-0.016,-0.016,-0.008,0.0,0.0,-0.004,-0.004,-0.02,0.0
9.53e-06,-0.004,-0.012,-0.008,-0.016,-0.008,-0.008,-0.008,-0.024,-0.004,-0.02,-0.016,-0.008,-0.012,-0.012,-0.004,-0.004,-0.016,-0.012,-0.004,-0.016,-0.028,-0.016,-0.024,-0.02,-0.004,-0.02,-0.012,-0.008,-0.016,-0.016,-0.012,-0.02,-0.008,-0.012,-0.012,-0.004,-0.016,-0.024,-0.016,-0.012,-0.004,-0.016,-0.016,-0.004,0.0,0.0,-0.004,-0.004,-0.02,0.0
9.532000000000001e-06,-0.004,-0.012,-0.008,-0.016,-0.008,-0.008,-0.008,-0.024,-0.008,-0.02,-0.016,-0.008,-0.012,-0.016,-0.004,-0.004,-0.016,-0.008,-0.004,-0.016,-0.028,-0.016,-0.024,-0.02,-0.004,-0.02,-0.012,-0.008,-0.012,-0.012,-0.012,-0.02,-0.008,-0.008,-0.012,-0.004,-0.016,-0.024,-0.012,-0.012,-0.004,-0.016,-0.016,-0.008,0.0,0.0,-0.004,-0.004,-0.02,-0.004
