t,signal_1,signal_2,signal_3,signal_4,signal_5,signal_6,signal_7,signal_8,signal_9,signal_10,signal_11,signal_12,signal_13,signal_14,signal_15,signal_16,signal_17,signal_18,signal_19,signal_20,signal_21,signal_22,signal_23,signal_24,signal_25,signal_26,signal_27,signal_28,signal_29,signal_30,signal_31,signal_32,signal_33,signal_34,signal_35,signal_36,signal_37,signal_38,signal_39,signal_40,signal_41,signal_42,signal_43,signal_44,signal_45,signal_46,signal_47,signal_48,signal_49,signal_50
9.682e-06,-0.06,-0.044,0.04,-0.07200000000000001,-0.004,-0.012,-0.032,0.0,0.016,-0.004,-0.052000000000000005,-0.02,-0.044,-0.008,-0.032,-0.028,-0.028,-0.02,-0.016,0.036000000000000004,-0.024,-0.064,-0.02,0.052000000000000005,0.04,-0.068,-0.032,-0.012,-0.024,0.08,0.008,0.068,0.116,-0.088,-0.096,-0.048,-0.04,-0.052000000000000005,-0.028,0.064,0.084,-0.07200000000000001,-0.02,-0.032,0.024,-0.06,-0.036000000000000004,0.0,0.024,0.012
9.684e-06,-0.06,-0.048,0.04,-0.07200000000000001,-0.004,-0.012,-0.032,0.0,0.016,-0.008,-0.052000000000000005,-0.02,-0.048,-0.008,-0.032,-0.024,-0.028,-0.02,-0.016,0.036000000000000004,-0.024,-0.064,-0.02,0.052000000000000005,0.036000000000000004,-0.07200000000000001,-0.032,-0.016,-0.024,0.076,0.004,0.068,0.112,-0.088,-0.096,-0.048,-0.04,-0.052000000000000005,-0.028,0.06,0.08,-0.07200000000000001,-0.02,-0.032,0.024,-0.06,-0.04,0.0,0.024,0.012
9.686e-06,-0.064,-0.052000000000000005,0.036000000000000004,-0.076,-0.008,-0.016,-0.036000000000000004,0.0,0.016,-0.008,-0.052000000000000005,-0.02,-0.048,-0.008,-0.032,-0.024,-0.028,-0.02,-0.016,0.036000000000000004,-0.024,-0.068,-0.02,0.048,0.036000000000000004,-0.07200000000000001,-0.032,-0.016,-0.024,0.076,0.004,0.068,0.108,-0.088,-0.092,-0.048,-0.04,-0.052000000000000005,-0.028,0.06,0.08,-0.07200000000000001,-0.02,-0.032,0.024,-0.06,-0.04,0.0,0.024,0.008
9.688e-06,-0.06,-0.052000000000000005,0.028,-0.076,-0.004,-0.016,-0.04,0.0,0.012,-0.012,-0.052000000000000005,-0.02,-0.052000000000000005,-0.008,-0.032,-0.024,-0.028,-0.02,-0.016,0.036000000000000004,-0.024,-0.068,-0.02,0.044,0.032,-0.07200000000000001,-0.032,-0.02,-0.024,0.07200000000000001,0.0,0.068,0.10400000000000001,-0.088,-0.092,-0.048,-0.04,-0.052000000000000005,-0.028,0.056,0.076,-0.07200000000000001,-0.02,-0.032,0.02,-0.056,-0.044,0.0,0.024,0.008
9.69e-06,-0.06,-0.056,0.028,-0.076,-0.008,-0.02,-0.036000000000000004,0.0,0.012,-0.012,-0.052000000000000005,-0.02,-0.052000000000000005,-0.008,-0.036000000000000004,-0.024,-0.028,-0.02,-0.016,0.036000000000000004,-0.024,-0.068,-0.02,0.04,0.028,-0.07200000000000001,-0.032,-0.024,-0.024,0.07200000000000001,0.0,0.068,0.1,-0.088,-0.092,-0.048,-0.04,-0.052000000000000005,-0.028,0.056,0.07200000000000001,-0.07200000000000001,-0.02,-0.032,0.02,-0.056,-0.048,0.0,0.024,0.008
9.692e-06,-0.06,-0.056,0.024,-0.08,-0.008,-0.02,-0.04,0.0,0.012,-0.012,-0.052000000000000005,-0.02,-0.052000000000000005,-0.012,-0.036000000000000004,-0.024,-0.028,-0.02,-0.016,0.036000000000000004,-0.024,-0.07200000000000001,-0.02,0.036000000000000004,0.024,-0.07200000000000001,-0.032,-0.024,-0.024,0.068,-0.004,0.064,0.1,-0.088,-0.092,-0.048,-0.04,-0.052000000000000005,-0.028,0.052000000000000005,0.07200000000000001,-0.07200000000000001,-0.024,-0.032,0.02,-0.056,-0.052000000000000005,-0.004,0.02,0.008
9.693999999999999e-06,-0.06,-0.06,0.02,-0.08,-0.008,-0.024,-0.04,0.0,0.012,-0.012,-0.052000000000000005,-0.02,-0.056,-0.012,-0.036000000000000004,-0.024,-0.028,-0.02,-0.016,0.036000000000000004,-0.028,-0.07200000000000001,-0.02,0.036000000000000004,0.02,-0.07200000000000001,-0.032,-0.028,-0.024,0.064,-0.004,0.068,0.092,-0.088,-0.092,-0.048,-0.04,-0.052000000000000005,-0.028,0.048,0.068,-0.07200000000000001,-0.024,-0.032,0.016,-0.056,-0.056,0.0,0.02,0.008
9.696e-06,-0.06,-0.06,0.016,-0.08,-0.008,-0.024,-0.044,0.0,0.012,-0.016,-0.052000000000000005,-0.02,-0.056,-0.012,-0.036000000000000004,-0.024,-0.028,-0.02,-0.016,0.036000000000000004,-0.024,-0.07200000000000001,-0.02,0.032,0.016,-0.07200000000000001,-0.032,-0.028,-0.024,0.064,-0.008,0.064,0.092,-0.088,-0.092,-0.048,-0.044,-0.052000000000000005,-0.028,0.048,0.064,-0.07200000000000001,-0.024,-0.032,0.016,-0.06,-0.06,0.0,0.02,0.004
9.698000000000001e-06,-0.06,-0.064,0.012,-0.084,-0.012,-0.028,-0.044,0.004,0.008,-0.016,-0.052000000000000005,-0.02,-0.056,-0.012,-0.036000000000000004,-0.024,-0.028,-0.02,-0.016,0.036000000000000004,-0.024,-0.07200000000000001,-0.02,0.028,0.016,-0.07200000000000001,-0.032,-0.032,-0.024,0.06,-0.008,0.064,0.088,-0.088,-0.088,-0.048,-0.044,-0.052000000000000005,-0.032,0.044,0.06,-0.07200000000000001,-0.024,-0.032,0.012,-0.056,-0.06,-0.004,0.02,0.004
9.7e-06,-0.06,-0.064,0.012,-0.084,-0.012,-0.028,-0.044,0.004,0.008,-0.016,-0.048,-0.02,-0.056,-0.012,-0.036000000000000004,-0.024,-0.028,-0.02,-0.016,0.036000000000000004,-0.028,-0.076,-0.02,0.028,0.016,-0.07200000000000001,-0.032,-0.032,-0.024,0.06,-0.012,0.064,0.084,-0.088,-0.088,-0.048,-0.044,-0.052000000000000005,-0.028,0.044,0.056,-0.07200000000000001,-0.024,-0.032,0.012,-0.056,-0.064,-0.004,0.016,0.004
9.702e-06,-0.06,-0.064,0.004,-0.084,-0.012,-0.032,-0.044,0.004,0.008,-0.02,-0.048,-0.02,-0.06,-0.012,-0.04,-0.024,-0.028,-0.02,-0.016,0.032,-0.024,-0.07200000000000001,-0.02,0.024,0.008,-0.07200000000000001,-0.032,-0.036000000000000004,-0.024,0.056,-0.012,0.064,0.08,-0.088,-0.088,-0.044,-0.044,-0.052000000000000005,-0.028,0.04,0.056,-0.07200000000000001,-0.024,-0.032,0.012,-0.056,-0.068,-0.004,0.016,0.004
9.704e-06,-0.06,-0.068,0.004,-0.084,-0.012,-0.032,-0.048,0.004,0.008,-0.02,-0.052000000000000005,-0.02,-0.06,-0.012,-0.04,-0.024,-0.028,-0.02,-0.016,0.032,-0.028,-0.076,-0.02,0.02,0.008,-0.07200000000000001,-0.032,-0.036000000000000004,-0.024,0.052000000000000005,-0.012,0.06,0.076,-0.092,-0.088,-0.048,-0.044,-0.052000000000000005,-0.032,0.04,0.052000000000000005,-0.07200000000000001,-0.028,-0.032,0.008,-0.056,-0.068,-0.004,0.016,0.004
9.706e-06,-0.056,-0.068,0.0,-0.084,-0.012,-0.032,-0.048,0.004,0.004,-0.02,-0.048,-0.02,-0.06,-0.012,-0.04,-0.024,-0.028,-0.02,-0.016,0.032,-0.028,-0.076,-0.02,0.016,0.004,-0.076,-0.028,-0.04,-0.024,0.052000000000000005,-0.016,0.06,0.07200000000000001,-0.088,-0.084,-0.048,-0.044,-0.052000000000000005,-0.028,0.036000000000000004,0.048,-0.07200000000000001,-0.028,-0.032,0.008,-0.056,-0.07200000000000001,-0.004,0.016,0.0
9.708e-06,-0.056,-0.07200000000000001,-0.004,-0.084,-0.012,-0.036000000000000004,-0.048,0.008,0.004,-0.02,-0.048,-0.02,-0.064,-0.016,-0.04,-0.024,-0.028,-0.02,-0.016,0.032,-0.028,-0.076,-0.02,0.016,0.0,-0.076,-0.032,-0.04,-0.024,0.048,-0.016,0.06,0.068,-0.088,-0.088,-0.044,-0.044,-0.052000000000000005,-0.032,0.032,0.044,-0.07200000000000001,-0.028,-0.032,0.008,-0.056,-0.076,-0.004,0.016,0.0
9.71e-06,-0.056,-0.07200000000000001,-0.008,-0.084,-0.012,-0.036000000000000004,-0.048,0.008,0.004,-0.024,-0.048,-0.02,-0.064,-0.016,-0.04,-0.024,-0.028,-0.024,-0.016,0.032,-0.028,-0.076,-0.02,0.012,0.0,-0.076,-0.032,-0.044,-0.024,0.044,-0.02,0.06,0.064,-0.088,-0.084,-0.044,-0.044,-0.052000000000000005,-0.032,0.032,0.044,-0.07200000000000001,-0.028,-0.032,0.004,-0.056,-0.076,-0.004,0.012,0.0
9.712e-06,-0.056,-0.07200000000000001,-0.008,-0.088,-0.016,-0.04,-0.048,0.008,0.004,-0.024,-0.048,-0.02,-0.064,-0.016,-0.04,-0.024,-0.028,-0.024,-0.016,0.032,-0.028,-0.076,-0.02,0.008,-0.004,-0.076,-0.028,-0.044,-0.024,0.044,-0.02,0.056,0.06,-0.088,-0.084,-0.044,-0.048,-0.052000000000000005,-0.032,0.028,0.04,-0.07200000000000001,-0.028,-0.032,0.004,-0.056,-0.08,-0.004,0.012,0.0
9.714e-06,-0.056,-0.076,-0.012,-0.088,-0.016,-0.04,-0.048,0.008,0.0,-0.024,-0.048,-0.02,-0.068,-0.016,-0.04,-0.024,-0.028,-0.024,-0.016,0.032,-0.028,-0.08,-0.02,0.008,-0.004,-0.076,-0.032,-0.048,-0.024,0.04,-0.024,0.056,0.056,-0.088,-0.084,-0.044,-0.048,-0.052000000000000005,-0.032,0.028,0.036000000000000004,-0.07200000000000001,-0.028,-0.032,0.004,-0.056,-0.08,-0.004,0.012,-0.004
9.716e-06,-0.056,-0.076,-0.016,-0.088,-0.016,-0.04,-0.048,0.012,0.0,-0.024,-0.048,-0.02,-0.068,-0.016,-0.044,-0.024,-0.028,-0.024,-0.016,0.028,-0.028,-0.08,-0.02,0.004,-0.008,-0.076,-0.032,-0.048,-0.024,0.036000000000000004,-0.024,0.056,0.052000000000000005,-0.088,-0.08,-0.044,-0.048,-0.052000000000000005,-0.032,0.024,0.032,-0.07200000000000001,-0.028,-0.032,0.0,-0.056,-0.084,-0.004,0.012,-0.004
9.718e-06,-0.056,-0.076,-0.02,-0.088,-0.016,-0.04,-0.052000000000000005,0.012,0.0,-0.028,-0.048,-0.02,-0.068,-0.016,-0.04,-0.024,-0.024,-0.024,-0.016,0.028,-0.028,-0.08,-0.02,0.0,-0.008,-0.076,-0.028,-0.048,-0.024,0.032,-0.024,0.052000000000000005,0.044,-0.088,-0.08,-0.044,-0.048,-0.052000000000000005,-0.032,0.02,0.032,-0.07200000000000001,-0.028,-0.032,0.0,-0.056,-0.084,-0.004,0.012,-0.004
9.72e-06,-0.056,-0.076,-0.02,-0.088,-0.02,-0.044,-0.052000000000000005,0.012,0.0,-0.028,-0.048,-0.02,-0.068,-0.016,-0.04,-0.024,-0.024,-0.024,-0.016,0.028,-0.028,-0.08,-0.02,0.0,-0.012,-0.076,-0.028,-0.052000000000000005,-0.024,0.032,-0.028,0.052000000000000005,0.044,-0.088,-0.08,-0.044,-0.048,-0.052000000000000005,-0.032,0.02,0.028,-0.07200000000000001,-0.028,-0.032,-0.004,-0.052000000000000005,-0.088,-0.004,0.008,-0.004
9.722e-06,-0.056,-0.08,-0.024,-0.088,-0.016,-0.044,-0.052000000000000005,0.012,0.0,-0.028,-0.048,-0.02,-0.07200000000000001,-0.016,-0.044,-0.024,-0.024,-0.024,-0.016,0.028,-0.028,-0.08,-0.02,-0.004,-0.016,-0.076,-0.028,-0.052000000000000005,-0.024,0.028,-0.028,0.052000000000000005,0.04,-0.088,-0.08,-0.044,-0.048,-0.052000000000000005,-0.032,0.016,0.024,-0.07200000000000001,-0.028,-0.032,-0.004,-0.052000000000000005,-0.088,-0.004,0.008,-0.008
9.724e-06,-0.052000000000000005,-0.08,-0.028,-0.088,-0.02,-0.044,-0.052000000000000005,0.016,-0.004,-0.028,-0.048,-0.02,-0.07200000000000001,-0.016,-0.044,-0.024,-0.024,-0.024,-0.016,0.028,-0.028,-0.08,-0.02,-0.004,-0.016,-0.076,-0.032,-0.056,-0.024,0.028,-0.028,0.048,0.036000000000000004,-0.088,-0.08,-0.044,-0.048,-0.052000000000000005,-0.032,0.016,0.02,-0.07200000000000001,-0.028,-0.032,-0.004,-0.056,-0.092,-0.004,0.008,-0.008
9.726e-06,-0.056,-0.08,-0.028,-0.088,-0.02,-0.044,-0.052000000000000005,0.016,-0.004,-0.028,-0.048,-0.02,-0.07200000000000001,-0.016,-0.044,-0.024,-0.024,-0.024,-0.016,0.024,-0.028,-0.08,-0.02,-0.008,-0.02,-0.076,-0.028,-0.056,-0.024,0.024,-0.028,0.048,0.028,-0.088,-0.076,-0.044,-0.048,-0.052000000000000005,-0.032,0.012,0.016,-0.07200000000000001,-0.028,-0.032,-0.008,-0.052000000000000005,-0.092,-0.004,0.004,-0.008
9.727999999999999e-06,-0.052000000000000005,-0.08,-0.032,-0.088,-0.02,-0.048,-0.052000000000000005,0.016,-0.004,-0.032,-0.048,-0.02,-0.07200000000000001,-0.016,-0.044,-0.024,-0.024,-0.024,-0.016,0.024,-0.028,-0.08,-0.02,-0.008,-0.02,-0.076,-0.028,-0.06,-0.024,0.02,-0.032,0.048,0.028,-0.088,-0.076,-0.044,-0.048,-0.052000000000000005,-0.032,0.008,0.012,-0.07200000000000001,-0.028,-0.036000000000000004,-0.008,-0.052000000000000005,-0.092,-0.008,0.004,-0.008
9.73e-06,-0.052000000000000005,-0.08,-0.036000000000000004,-0.092,-0.02,-0.048,-0.052000000000000005,0.02,-0.004,-0.032,-0.048,-0.02,-0.07200000000000001,-0.016,-0.044,-0.024,-0.024,-0.024,-0.016,0.024,-0.028,-0.08,-0.02,-0.012,-0.024,-0.076,-0.028,-0.06,-0.024,0.016,-0.032,0.044,0.024,-0.084,-0.076,-0.044,-0.048,-0.052000000000000005,-0.032,0.008,0.012,-0.07200000000000001,-0.032,-0.032,-0.008,-0.052000000000000005,-0.096,-0.004,0.004,-0.008
9.732000000000001e-06,-0.052000000000000005,-0.08,-0.036000000000000004,-0.088,-0.02,-0.048,-0.052000000000000005,0.02,-0.008,-0.032,-0.048,-0.02,-0.07200000000000001,-0.02,-0.044,-0.024,-0.024,-0.024,-0.016,0.024,-0.028,-0.08,-0.02,-0.016,-0.024,-0.076,-0.028,-0.06,-0.024,0.016,-0.032,0.044,0.02,-0.084,-0.076,-0.044,-0.048,-0.052000000000000005,-0.032,0.004,0.008,-0.07200000000000001,-0.032,-0.032,-0.012,-0.052000000000000005,-0.096,-0.008,0.004,-0.008
9.734e-06,-0.052000000000000005,-0.084,-0.04,-0.092,-0.02,-0.052000000000000005,-0.052000000000000005,0.02,-0.008,-0.032,-0.048,-0.016,-0.07200000000000001,-0.02,-0.044,-0.024,-0.024,-0.024,-0.016,0.02,-0.028,-0.08,-0.016,-0.016,-0.028,-0.076,-0.028,-0.064,-0.024,0.012,-0.036000000000000004,0.04,0.016,-0.084,-0.076,-0.044,-0.048,-0.052000000000000005,-0.032,0.0,0.004,-0.068,-0.032,-0.032,-0.012,-0.052000000000000005,-0.096,-0.004,0.0,-0.012
9.736e-06,-0.052000000000000005,-0.084,-0.044,-0.088,-0.02,-0.052000000000000005,-0.052000000000000005,0.024,-0.008,-0.032,-0.048,-0.02,-0.076,-0.02,-0.044,-0.024,-0.024,-0.024,-0.016,0.02,-0.028,-0.08,-0.016,-0.02,-0.028,-0.076,-0.028,-0.064,-0.02,0.012,-0.036000000000000004,0.04,0.012,-0.084,-0.07200000000000001,-0.044,-0.048,-0.052000000000000005,-0.032,0.0,0.004,-0.068,-0.032,-0.036000000000000004,-0.012,-0.052000000000000005,-0.096,-0.008,0.0,-0.012
9.738e-06,-0.052000000000000005,-0.084,-0.044,-0.088,-0.024,-0.052000000000000005,-0.052000000000000005,0.024,-0.008,-0.032,-0.048,-0.02,-0.07200000000000001,-0.02,-0.044,-0.02,-0.024,-0.024,-0.016,0.016,-0.024,-0.08,-0.016,-0.02,-0.032,-0.076,-0.028,-0.068,-0.024,0.008,-0.036000000000000004,0.036000000000000004,0.008,-0.084,-0.07200000000000001,-0.04,-0.048,-0.052000000000000005,-0.032,-0.004,0.0,-0.068,-0.032,-0.036000000000000004,-0.012,-0.052000000000000005,-0.1,-0.008,0.0,-0.012
9.74e-06,-0.052000000000000005,-0.088,-0.044,-0.088,-0.024,-0.052000000000000005,-0.052000000000000005,0.024,-0.008,-0.036000000000000004,-0.044,-0.02,-0.076,-0.02,-0.044,-0.02,-0.024,-0.024,-0.016,0.016,-0.028,-0.08,-0.02,-0.024,-0.032,-0.076,-0.028,-0.068,-0.024,0.004,-0.036000000000000004,0.036000000000000004,0.004,-0.084,-0.07200000000000001,-0.044,-0.048,-0.052000000000000005,-0.032,-0.008,-0.004,-0.068,-0.032,-0.032,-0.016,-0.052000000000000005,-0.1,-0.008,0.0,-0.012
9.742e-06,-0.052000000000000005,-0.088,-0.048,-0.088,-0.024,-0.056,-0.052000000000000005,0.024,-0.012,-0.036000000000000004,-0.044,-0.02,-0.076,-0.02,-0.044,-0.02,-0.024,-0.024,-0.016,0.016,-0.028,-0.076,-0.02,-0.024,-0.032,-0.076,-0.028,-0.068,-0.02,0.004,-0.04,0.032,0.0,-0.084,-0.07200000000000001,-0.04,-0.052000000000000005,-0.052000000000000005,-0.032,-0.008,-0.008,-0.068,-0.032,-0.032,-0.016,-0.052000000000000005,-0.1,-0.008,0.0,-0.012
9.744e-06,-0.048,-0.088,-0.052000000000000005,-0.088,-0.024,-0.056,-0.052000000000000005,0.028,-0.012,-0.036000000000000004,-0.044,-0.016,-0.076,-0.02,-0.044,-0.02,-0.024,-0.024,-0.016,0.016,-0.028,-0.076,-0.016,-0.028,-0.036000000000000004,-0.076,-0.028,-0.07200000000000001,-0.024,0.0,-0.04,0.032,-0.004,-0.084,-0.07200000000000001,-0.04,-0.052000000000000005,-0.052000000000000005,-0.032,-0.012,-0.008,-0.068,-0.032,-0.036000000000000004,-0.02,-0.052000000000000005,-0.1,-0.008,-0.004,-0.012
9.746e-06,-0.048,-0.088,-0.052000000000000005,-0.088,-0.024,-0.056,-0.052000000000000005,0.028,-0.012,-0.036000000000000004,-0.044,-0.016,-0.076,-0.02,-0.048,-0.024,-0.024,-0.024,-0.016,0.012,-0.028,-0.08,-0.016,-0.028,-0.036000000000000004,-0.076,-0.028,-0.07200000000000001,-0.024,-0.004,-0.04,0.028,-0.008,-0.084,-0.07200000000000001,-0.04,-0.052000000000000005,-0.052000000000000005,-0.032,-0.016,-0.012,-0.068,-0.032,-0.032,-0.02,-0.052000000000000005,-0.10400000000000001,-0.008,-0.004,-0.016
9.748e-06,-0.048,-0.088,-0.056,-0.088,-0.024,-0.056,-0.052000000000000005,0.028,-0.012,-0.036000000000000004,-0.044,-0.016,-0.076,-0.02,-0.048,-0.02,-0.024,-0.024,-0.016,0.012,-0.028,-0.076,-0.016,-0.028,-0.036000000000000004,-0.076,-0.028,-0.07200000000000001,-0.02,-0.004,-0.04,0.028,-0.012,-0.08,-0.068,-0.04,-0.052000000000000005,-0.052000000000000005,-0.032,-0.016,-0.016,-0.068,-0.032,-0.036000000000000004,-0.02,-0.052000000000000005,-0.10400000000000001,-0.008,-0.004,-0.016
9.75e-06,-0.048,-0.088,-0.056,-0.088,-0.024,-0.056,-0.052000000000000005,0.028,-0.012,-0.036000000000000004,-0.044,-0.016,-0.076,-0.02,-0.048,-0.024,-0.024,-0.024,-0.016,0.012,-0.028,-0.076,-0.02,-0.032,-0.04,-0.076,-0.028,-0.076,-0.02,-0.008,-0.04,0.024,-0.016,-0.08,-0.068,-0.04,-0.052000000000000005,-0.052000000000000005,-0.032,-0.02,-0.02,-0.068,-0.032,-0.032,-0.02,-0.052000000000000005,-0.10400000000000001,-0.008,-0.004,-0.016
9.752e-06,-0.048,-0.088,-0.06,-0.088,-0.028,-0.06,-0.056,0.032,-0.016,-0.04,-0.044,-0.016,-0.076,-0.02,-0.048,-0.02,-0.024,-0.024,-0.016,0.008,-0.028,-0.076,-0.016,-0.032,-0.04,-0.076,-0.028,-0.076,-0.02,-0.008,-0.044,0.024,-0.02,-0.08,-0.068,-0.04,-0.052000000000000005,-0.052000000000000005,-0.032,-0.02,-0.02,-0.068,-0.032,-0.032,-0.024,-0.052000000000000005,-0.10400000000000001,-0.008,-0.008,-0.016
9.754e-06,-0.048,-0.088,-0.06,-0.088,-0.024,-0.06,-0.056,0.032,-0.016,-0.036000000000000004,-0.044,-0.02,-0.076,-0.02,-0.048,-0.02,-0.024,-0.024,-0.016,0.008,-0.028,-0.076,-0.02,-0.036000000000000004,-0.044,-0.076,-0.028,-0.076,-0.024,-0.012,-0.044,0.02,-0.024,-0.08,-0.068,-0.04,-0.052000000000000005,-0.052000000000000005,-0.032,-0.024,-0.024,-0.068,-0.032,-0.036000000000000004,-0.024,-0.052000000000000005,-0.10400000000000001,-0.008,-0.008,-0.016
9.756e-06,-0.048,-0.088,-0.064,-0.088,-0.024,-0.06,-0.052000000000000005,0.032,-0.016,-0.04,-0.044,-0.016,-0.076,-0.02,-0.048,-0.02,-0.024,-0.024,-0.016,0.008,-0.024,-0.076,-0.016,-0.036000000000000004,-0.044,-0.076,-0.028,-0.076,-0.02,-0.016,-0.044,0.02,-0.024,-0.08,-0.068,-0.04,-0.052000000000000005,-0.052000000000000005,-0.032,-0.024,-0.028,-0.064,-0.032,-0.032,-0.028,-0.048,-0.10400000000000001,-0.008,-0.008,-0.016
9.758e-06,-0.048,-0.088,-0.064,-0.088,-0.028,-0.06,-0.056,0.032,-0.016,-0.04,-0.044,-0.016,-0.076,-0.024,-0.048,-0.02,-0.024,-0.024,-0.016,0.004,-0.028,-0.076,-0.02,-0.04,-0.044,-0.076,-0.028,-0.08,-0.02,-0.016,-0.044,0.016,-0.028,-0.076,-0.064,-0.04,-0.052000000000000005,-0.052000000000000005,-0.032,-0.028,-0.028,-0.064,-0.032,-0.032,-0.028,-0.052000000000000005,-0.10400000000000001,-0.008,-0.008,-0.02
9.76e-06,-0.048,-0.088,-0.068,-0.088,-0.028,-0.06,-0.052000000000000005,0.036000000000000004,-0.016,-0.04,-0.044,-0.016,-0.076,-0.024,-0.048,-0.02,-0.024,-0.024,-0.016,0.004,-0.028,-0.076,-0.016,-0.04,-0.048,-0.076,-0.028,-0.08,-0.024,-0.02,-0.044,0.012,-0.032,-0.076,-0.064,-0.04,-0.052000000000000005,-0.052000000000000005,-0.032,-0.032,-0.032,-0.064,-0.032,-0.032,-0.028,-0.048,-0.10400000000000001,-0.008,-0.012,-0.02
9.761999999999999e-06,-0.048,-0.088,-0.068,-0.088,-0.028,-0.064,-0.052000000000000005,0.036000000000000004,-0.02,-0.04,-0.04,-0.016,-0.076,-0.02,-0.048,-0.02,-0.024,-0.024,-0.012,0.004,-0.028,-0.076,-0.016,-0.04,-0.048,-0.076,-0.028,-0.084,-0.02,-0.02,-0.048,0.012,-0.036000000000000004,-0.076,-0.064,-0.04,-0.052000000000000005,-0.052000000000000005,-0.032,-0.032,-0.032,-0.064,-0.032,-0.032,-0.032,-0.048,-0.10400000000000001,-0.008,-0.012,-0.02
9.764e-06,-0.048,-0.088,-0.068,-0.088,-0.028,-0.064,-0.052000000000000005,0.036000000000000004,-0.02,-0.04,-0.04,-0.016,-0.076,-0.024,-0.048,-0.02,-0.024,-0.024,-0.016,0.0,-0.024,-0.076,-0.016,-0.04,-0.048,-0.076,-0.028,-0.084,-0.02,-0.024,-0.048,0.008,-0.036000000000000004,-0.076,-0.064,-0.04,-0.052000000000000005,-0.052000000000000005,-0.032,-0.036000000000000004,-0.036000000000000004,-0.064,-0.032,-0.032,-0.032,-0.048,-0.10400000000000001,-0.008,-0.012,-0.02
9.766000000000001e-06,-0.044,-0.088,-0.07200000000000001,-0.088,-0.028,-0.064,-0.052000000000000005,0.036000000000000004,-0.02,-0.04,-0.04,-0.016,-0.076,-0.024,-0.048,-0.02,-0.024,-0.024,-0.016,0.0,-0.028,-0.07200000000000001,-0.016,-0.044,-0.048,-0.076,-0.028,-0.084,-0.02,-0.024,-0.048,0.008,-0.04,-0.076,-0.06,-0.04,-0.052000000000000005,-0.052000000000000005,-0.032,-0.036000000000000004,-0.036000000000000004,-0.064,-0.032,-0.032,-0.032,-0.048,-0.10400000000000001,-0.008,-0.012,-0.02
9.768e-06,-0.048,-0.088,-0.07200000000000001,-0.084,-0.028,-0.064,-0.052000000000000005,0.036000000000000004,-0.024,-0.04,-0.04,-0.016,-0.076,-0.024,-0.048,-0.02,-0.024,-0.024,-0.012,0.0,-0.024,-0.07200000000000001,-0.016,-0.044,-0.052000000000000005,-0.07200000000000001,-0.028,-0.088,-0.02,-0.028,-0.048,0.004,-0.044,-0.076,-0.06,-0.036000000000000004,-0.052000000000000005,-0.052000000000000005,-0.032,-0.04,-0.04,-0.064,-0.032,-0.036000000000000004,-0.036000000000000004,-0.048,-0.108,-0.008,-0.016,-0.02
9.77e-06,-0.044,-0.088,-0.076,-0.084,-0.028,-0.068,-0.052000000000000005,0.036000000000000004,-0.024,-0.04,-0.04,-0.016,-0.076,-0.024,-0.048,-0.02,-0.024,-0.028,-0.012,-0.004,-0.028,-0.07200000000000001,-0.016,-0.048,-0.052000000000000005,-0.076,-0.028,-0.088,-0.02,-0.028,-0.048,0.0,-0.044,-0.07200000000000001,-0.06,-0.04,-0.048,-0.052000000000000005,-0.032,-0.04,-0.044,-0.064,-0.032,-0.032,-0.036000000000000004,-0.048,-0.108,-0.008,-0.016,-0.02
9.772e-06,-0.044,-0.088,-0.076,-0.084,-0.028,-0.064,-0.052000000000000005,0.036000000000000004,-0.024,-0.04,-0.04,-0.016,-0.076,-0.024,-0.048,-0.02,-0.024,-0.024,-0.012,-0.004,-0.028,-0.07200000000000001,-0.016,-0.048,-0.052000000000000005,-0.07200000000000001,-0.028,-0.088,-0.024,-0.028,-0.052000000000000005,0.0,-0.048,-0.07200000000000001,-0.06,-0.036000000000000004,-0.052000000000000005,-0.052000000000000005,-0.032,-0.044,-0.044,-0.06,-0.036000000000000004,-0.032,-0.04,-0.048,-0.10400000000000001,-0.008,-0.016,-0.02
9.774e-06,-0.044,-0.088,-0.076,-0.084,-0.028,-0.068,-0.052000000000000005,0.036000000000000004,-0.024,-0.044,-0.04,-0.016,-0.076,-0.024,-0.048,-0.02,-0.024,-0.024,-0.012,-0.008,-0.028,-0.07200000000000001,-0.016,-0.048,-0.052000000000000005,-0.07200000000000001,-0.028,-0.088,-0.02,-0.032,-0.048,-0.004,-0.052000000000000005,-0.07200000000000001,-0.06,-0.036000000000000004,-0.052000000000000005,-0.048,-0.032,-0.044,-0.048,-0.064,-0.036000000000000004,-0.032,-0.04,-0.048,-0.10400000000000001,-0.008,-0.02,-0.02
9.776e-06,-0.044,-0.088,-0.08,-0.084,-0.028,-0.068,-0.052000000000000005,0.036000000000000004,-0.024,-0.044,-0.04,-0.016,-0.076,-0.024,-0.048,-0.02,-0.024,-0.024,-0.012,-0.008,-0.028,-0.07200000000000001,-0.016,-0.048,-0.056,-0.07200000000000001,-0.028,-0.092,-0.02,-0.032,-0.052000000000000005,-0.004,-0.052000000000000005,-0.07200000000000001,-0.056,-0.036000000000000004,-0.052000000000000005,-0.052000000000000005,-0.032,-0.048,-0.048,-0.06,-0.036000000000000004,-0.032,-0.044,-0.048,-0.10400000000000001,-0.008,-0.02,-0.02
